x1,y1,dx1,dy1,x2,y2,dx2,dy2,ans
77.11,40.71,0.41,0.0,34.04,40.71,0.81,0.0,same
20.06,41.1,-0.15,0.0,81.96,98.97,0.77,0.0,ball_1
74.2,28.34,0.39,0.0,77.76,75.2,-0.11,0.0,ball_1
94.83,44.92,0.59,0.0,72.35,72.75,0.92,0.0,ball_1
0.6,6.62,-0.35,0.0,85.77,6.62,0.98,0.0,same
88.07,83.43,0.74,0.0,26.68,73.69,-0.3,0.0,ball_2
19.41,99.37,0.73,0.0,88.72,99.37,0.42,0.0,same
82.71,17.38,-0.4,0.0,80.7,66.5,0.85,0.0,ball_1
51.48,32.22,0.33,0.0,53.59,16.77,0.68,0.0,ball_2
15.45,80.71,0.37,0.0,57.11,48.7,0.75,0.0,ball_2
73.22,4.49,-0.12,0.0,85.88,76.07,0.96,0.0,ball_1
71.99,85.29,0.12,0.0,22.14,55.48,0.17,0.0,ball_2
92.51,84.91,0.21,0.0,65.6,84.91,-0.02,0.0,same
53.62,36.99,0.49,0.0,16.06,79.83,-0.44,0.0,ball_1
17.58,46.66,0.63,0.0,42.5,46.66,0.89,0.0,same
60.2,90.19,0.06,0.0,4.33,41.46,0.45,0.0,ball_2
87.24,4.1,0.57,0.0,93.76,76.1,-0.39,0.0,ball_1
29.33,40.53,-0.85,0.0,89.96,40.18,-0.87,0.0,ball_2
97.38,1.52,-0.77,0.0,84.81,92.65,0.44,0.0,ball_1
87.41,53.51,-0.42,0.0,85.84,73.3,0.23,0.0,ball_1
35.5,28.68,-0.77,0.0,80.77,28.75,0.75,0.0,ball_1
61.93,59.86,-0.15,0.0,58.62,48.43,-0.78,0.0,ball_2
59.07,83.32,0.57,0.0,0.56,83.32,1.0,0.0,same
2.22,29.68,0.37,0.0,90.96,40.74,0.64,0.0,ball_1
71.65,45.11,0.11,0.0,85.26,47.13,-0.74,0.0,ball_1
2.27,32.95,0.88,0.0,83.97,32.95,0.05,0.0,same
23.8,54.09,-0.98,0.0,98.16,4.71,0.54,0.0,ball_2
87.03,61.57,0.21,0.0,4.66,73.96,-0.97,0.0,ball_1
59.34,46.54,-0.37,0.0,21.56,83.44,0.92,0.0,ball_1
97.8,24.52,0.09,0.0,22.35,56.77,-0.69,0.0,ball_1
73.14,37.24,-0.91,0.0,39.26,37.24,0.82,0.0,same
92.37,94.68,-0.56,0.0,84.14,41.14,0.74,0.0,ball_2
85.06,86.07,0.68,0.0,28.36,26.07,0.02,0.0,ball_2
11.55,72.31,0.8,0.0,64.23,44.59,-0.02,0.0,ball_2
4.18,59.72,-0.65,0.0,43.1,59.49,-0.68,0.0,ball_2
95.56,71.24,-0.0,0.0,15.7,46.7,0.03,0.0,ball_2
93.57,29.03,-0.79,0.0,71.24,29.03,0.34,0.0,same
58.36,31.08,-0.87,0.0,9.16,13.95,0.35,0.0,ball_2
1.32,90.33,-0.37,0.0,57.96,90.33,0.41,0.0,same
40.37,89.53,0.32,0.0,90.56,17.94,0.28,0.0,ball_2
64.59,72.21,-0.37,0.0,7.1,72.21,0.13,0.0,same
68.62,5.11,-0.74,0.0,14.02,5.11,-0.46,0.0,same
22.21,28.43,-0.72,0.0,18.0,3.19,0.66,0.0,ball_2
57.9,15.17,-0.13,0.0,12.05,66.29,-0.65,0.0,ball_1
96.35,46.89,-0.76,0.0,80.61,86.44,0.85,0.0,ball_1
92.85,37.9,-0.95,0.0,0.8,14.57,0.69,0.0,ball_2
11.42,20.5,-0.96,0.0,99.52,20.5,0.81,0.0,same
70.11,26.08,-0.28,0.0,16.0,57.05,0.57,0.0,ball_1
66.81,12.85,-0.07,0.0,40.54,73.26,-0.17,0.0,ball_1
22.52,79.22,-0.27,0.0,44.0,79.22,0.84,0.0,same
10.79,42.38,-0.28,0.0,52.65,67.77,0.33,0.0,ball_1
50.26,3.39,-0.06,0.0,79.09,73.78,0.03,0.0,ball_1
15.9,48.12,0.75,0.0,18.22,35.25,0.7,0.0,ball_2
31.48,93.33,0.44,0.0,95.67,32.91,-0.1,0.0,ball_2
50.95,89.32,0.15,0.0,90.43,53.16,0.24,0.0,ball_2
9.63,9.71,0.01,0.0,42.01,72.05,0.22,0.0,ball_1
77.75,9.17,-0.56,0.0,13.8,9.17,-0.17,0.0,same
77.96,33.74,-0.89,0.0,47.31,98.84,0.28,0.0,ball_1
17.83,2.53,0.74,0.0,45.25,94.99,-0.74,0.0,ball_1
33.41,17.08,0.94,0.0,72.03,17.08,0.85,0.0,same
7.93,13.92,0.45,0.0,63.86,69.22,0.47,0.0,ball_1
55.08,47.79,0.88,0.0,34.62,47.79,0.94,0.0,same
89.26,97.32,0.87,0.0,85.9,19.56,-0.94,0.0,ball_2
61.42,8.0,-0.68,0.0,54.44,94.64,0.17,0.0,ball_1
29.62,41.2,0.42,0.0,58.54,52.69,0.73,0.0,ball_1
54.92,56.58,0.29,0.0,7.74,74.31,0.27,0.0,ball_1
91.93,95.2,0.93,0.0,98.93,52.59,0.19,0.0,ball_2
41.56,80.83,-0.51,0.0,80.09,97.0,-0.42,0.0,ball_1
55.52,80.57,-0.75,0.0,71.61,46.66,-0.42,0.0,ball_2
43.3,71.09,0.48,0.0,60.92,80.76,0.73,0.0,ball_1
1.41,66.01,0.17,0.0,37.9,34.34,0.86,0.0,ball_2
27.27,32.64,-0.67,0.0,9.02,29.11,0.35,0.0,ball_2
89.8,48.0,-0.05,0.0,69.5,48.0,0.85,0.0,same
20.3,19.48,0.62,0.0,35.95,93.36,0.15,0.0,ball_1
28.05,68.99,-0.8,0.0,41.63,64.22,-0.62,0.0,ball_2
67.63,26.03,0.66,0.0,79.1,52.99,0.12,0.0,ball_1
56.44,13.04,-0.75,0.0,77.39,13.04,0.33,0.0,same
96.8,89.4,0.9,0.0,27.23,51.01,-0.4,0.0,ball_2
70.99,1.41,0.48,0.0,3.05,42.2,-0.02,0.0,ball_1
76.7,70.94,-0.67,0.0,77.68,80.22,-0.59,0.0,ball_1
30.19,10.17,-0.57,0.0,15.59,6.99,-0.22,0.0,ball_2
28.27,81.67,0.58,0.0,19.99,13.67,0.7,0.0,ball_2
22.93,57.44,0.16,0.0,56.54,35.51,0.16,0.0,ball_2
70.5,34.41,0.39,0.0,4.62,81.59,0.85,0.0,ball_1
51.89,7.14,0.42,0.0,13.7,7.14,-0.03,0.0,same
7.61,20.42,-0.76,0.0,66.54,16.91,-0.95,0.0,ball_2
74.03,55.38,0.75,0.0,94.43,43.0,0.67,0.0,ball_2
15.02,69.68,-0.64,0.0,10.92,69.68,0.31,0.0,same
53.59,20.9,0.12,0.0,83.18,21.47,-0.06,0.0,ball_1
51.51,52.65,0.45,0.0,67.14,15.08,0.45,0.0,ball_2
37.76,93.66,-0.29,0.0,45.15,93.66,-0.87,0.0,same
99.96,78.29,0.33,0.0,54.51,78.29,-0.43,0.0,same
68.26,86.88,-0.92,0.0,86.63,86.88,-0.12,0.0,same
45.22,84.93,0.58,0.0,97.81,85.06,0.99,0.0,ball_1
89.31,52.14,-0.89,0.0,47.83,0.35,-0.16,0.0,ball_2
7.38,2.74,0.13,0.0,40.75,64.2,0.74,0.0,ball_1
85.59,15.86,-0.83,0.0,14.14,15.86,0.53,0.0,same
36.75,76.01,-0.41,0.0,93.15,56.09,-0.26,0.0,ball_2
90.69,16.04,-0.92,0.0,18.34,16.04,0.04,0.0,same
74.5,10.79,0.88,0.0,74.88,99.2,-0.69,0.0,ball_1
45.21,53.01,-0.38,0.0,74.9,72.4,0.44,0.0,ball_1
85.58,4.35,-0.58,0.0,14.4,31.46,-0.92,0.0,ball_1
33.0,23.8,0.89,0.0,0.3,23.8,0.08,0.0,same
87.99,63.27,-0.46,0.0,30.42,97.9,0.88,0.0,ball_1
57.77,71.94,-0.13,0.0,15.89,5.78,-0.3,0.0,ball_2
87.65,20.32,-0.19,0.0,54.59,68.13,0.43,0.0,ball_1
61.35,80.25,-0.73,0.0,91.29,80.25,-0.88,0.0,same
63.67,97.45,-0.69,0.0,46.66,82.29,-0.31,0.0,ball_2
13.1,75.28,-0.78,0.0,6.35,75.28,-0.64,0.0,same
53.61,6.62,0.2,0.0,3.3,73.28,0.41,0.0,ball_1
57.51,55.65,0.81,0.0,30.69,40.46,-0.99,0.0,ball_2
53.72,4.16,-0.0,0.0,27.8,7.11,-0.37,0.0,ball_1
41.29,14.62,0.08,0.0,11.93,14.62,0.1,0.0,same
8.41,19.16,-0.25,0.0,74.21,64.26,0.91,0.0,ball_1
23.06,0.72,-0.81,0.0,38.76,52.46,0.23,0.0,ball_1
8.6,57.54,0.57,0.0,88.8,57.54,0.34,0.0,same
13.23,30.36,0.68,0.0,47.0,30.36,0.06,0.0,same
40.88,93.87,0.07,0.0,23.85,93.87,0.07,0.0,same
72.46,82.29,-0.18,0.0,87.61,68.71,0.87,0.0,ball_2
78.95,47.88,0.94,0.0,55.49,4.3,0.22,0.0,ball_2
74.67,1.24,-0.14,0.0,49.31,4.42,0.06,0.0,ball_1
52.98,15.93,0.97,0.0,39.09,97.36,-0.65,0.0,ball_1
85.59,24.91,0.28,0.0,98.74,35.3,0.22,0.0,ball_1
35.84,66.83,-0.75,0.0,51.57,66.83,0.41,0.0,same
32.12,28.29,-0.79,0.0,10.45,9.73,0.12,0.0,ball_2
72.13,22.46,-0.59,0.0,13.78,91.62,0.73,0.0,ball_1
28.49,95.29,-0.63,0.0,67.23,95.29,-0.02,0.0,same
77.83,1.89,0.09,0.0,81.39,55.19,-0.81,0.0,ball_1
56.4,24.7,-0.16,0.0,11.53,61.66,-0.46,0.0,ball_1
13.22,67.83,0.41,0.0,28.22,2.52,-0.49,0.0,ball_2
90.96,70.2,0.75,0.0,9.98,70.2,0.63,0.0,same
55.27,14.58,0.82,0.0,70.82,72.64,0.81,0.0,ball_1
10.9,49.82,-0.26,0.0,12.33,49.82,0.47,0.0,same
8.74,64.38,-0.32,0.0,83.04,11.72,-0.43,0.0,ball_2
55.17,7.45,-0.51,0.0,79.9,37.7,0.15,0.0,ball_1
67.67,34.69,0.39,0.0,98.45,34.69,-0.47,0.0,same
68.78,34.25,-0.13,0.0,97.77,72.81,-0.41,0.0,ball_1
61.51,67.92,-0.67,0.0,8.17,60.5,0.36,0.0,ball_2
61.51,3.17,0.83,0.0,79.29,77.33,-0.56,0.0,ball_1
70.83,66.49,-0.0,0.0,64.32,66.49,0.3,0.0,same
64.0,39.48,-0.74,0.0,18.2,39.48,0.9,0.0,same
15.46,46.71,-0.97,0.0,65.25,25.14,0.94,0.0,ball_2
99.64,99.66,-0.43,0.0,54.5,34.67,0.2,0.0,ball_2
73.53,35.63,0.48,0.0,53.48,90.32,-0.1,0.0,ball_1
69.23,9.81,-0.78,0.0,96.28,93.76,0.87,0.0,ball_1
96.54,70.66,-0.19,0.0,61.15,70.66,0.25,0.0,same
8.89,48.47,-0.56,0.0,9.25,84.78,0.76,0.0,ball_1
73.07,5.45,0.27,0.0,51.92,33.66,-0.34,0.0,ball_1
57.85,54.58,0.15,0.0,28.87,18.19,-0.09,0.0,ball_2
53.24,5.68,0.18,0.0,52.3,50.5,0.11,0.0,ball_1
80.76,59.11,-0.75,0.0,11.89,59.11,0.07,0.0,same
64.9,89.76,0.27,0.0,86.94,54.31,0.61,0.0,ball_2
25.51,88.82,0.26,0.0,72.74,15.57,0.14,0.0,ball_2
43.53,26.56,0.18,0.0,27.44,86.67,0.72,0.0,ball_1
21.83,15.71,0.16,0.0,18.08,35.33,0.52,0.0,ball_1
41.58,50.77,0.16,0.0,62.3,3.61,-0.39,0.0,ball_2
29.64,76.51,0.52,0.0,90.24,76.51,-0.44,0.0,same
14.19,90.67,-0.92,0.0,57.46,50.19,0.24,0.0,ball_2
67.01,27.41,0.93,0.0,53.23,71.44,0.43,0.0,ball_1
41.88,81.29,-0.57,0.0,98.17,27.05,-0.13,0.0,ball_2
1.4,33.89,0.03,0.0,5.32,10.88,0.54,0.0,ball_2
35.67,31.56,0.58,0.0,90.81,32.46,-0.8,0.0,ball_1
51.9,31.16,0.96,0.0,80.96,16.29,0.71,0.0,ball_2
94.8,26.43,0.32,0.0,24.25,26.43,-0.99,0.0,same
2.26,90.45,0.31,0.0,41.52,10.52,0.43,0.0,ball_2
72.69,95.93,0.68,0.0,86.28,88.66,-0.38,0.0,ball_2
90.56,50.16,-0.94,0.0,80.17,0.96,-0.18,0.0,ball_2
57.73,93.19,-0.63,0.0,39.69,93.19,0.92,0.0,same
35.02,24.48,0.61,0.0,94.92,86.69,0.06,0.0,ball_1
29.04,86.36,-0.49,0.0,93.3,12.84,-0.46,0.0,ball_2
21.0,27.54,-0.41,0.0,28.36,73.85,0.62,0.0,ball_1
79.25,91.91,-0.85,0.0,87.04,91.91,-0.55,0.0,same
15.31,28.11,0.55,0.0,90.46,62.9,-0.95,0.0,ball_1
82.53,66.81,0.65,0.0,64.28,35.74,0.79,0.0,ball_2
5.76,22.63,-0.27,0.0,8.08,22.63,0.01,0.0,same
67.28,30.16,0.36,0.0,19.75,2.99,0.1,0.0,ball_2
86.57,11.0,-0.05,0.0,89.77,95.02,-0.89,0.0,ball_1
41.79,0.09,-0.76,0.0,33.09,21.04,0.19,0.0,ball_1
61.74,92.16,0.9,0.0,30.1,45.19,-0.3,0.0,ball_2
65.19,45.38,-0.59,0.0,95.13,78.5,-0.94,0.0,ball_1
20.55,66.64,-0.12,0.0,98.0,34.16,0.05,0.0,ball_2
85.65,39.44,0.24,0.0,43.71,6.4,0.44,0.0,ball_2
86.14,41.48,0.81,0.0,93.85,37.32,-0.85,0.0,ball_2
14.15,6.76,0.21,0.0,55.61,6.76,-0.58,0.0,same
39.33,32.39,0.26,0.0,77.7,32.39,-0.97,0.0,same
18.45,45.69,-0.03,0.0,98.65,50.15,0.13,0.0,ball_1
36.85,33.46,-0.47,0.0,22.86,48.95,0.96,0.0,ball_1
81.32,12.93,-0.73,0.0,54.59,3.18,0.86,0.0,ball_2
75.82,62.42,-0.85,0.0,63.52,83.82,-0.44,0.0,ball_1
80.86,30.46,-0.22,0.0,34.89,30.46,0.23,0.0,same
26.91,78.43,0.82,0.0,98.4,78.43,0.58,0.0,same
56.59,13.22,0.31,0.0,67.33,39.57,0.79,0.0,ball_1
7.42,95.35,0.01,0.0,61.78,95.35,0.06,0.0,same
93.77,22.53,-0.75,0.0,79.32,77.16,0.9,0.0,ball_1
79.31,3.17,0.61,0.0,35.04,16.82,0.79,0.0,ball_1
78.44,57.32,0.38,0.0,60.64,67.57,0.09,0.0,ball_1
28.53,51.98,0.05,0.0,53.01,60.86,-0.26,0.0,ball_1
54.84,23.31,-0.43,0.0,23.05,49.2,0.57,0.0,ball_1
53.89,30.26,-0.16,0.0,46.38,62.68,-0.71,0.0,ball_1
19.58,72.35,0.86,0.0,75.38,68.34,0.88,0.0,ball_2
44.04,32.37,-0.52,0.0,7.16,76.01,-0.05,0.0,ball_1
69.07,1.32,-0.71,0.0,84.06,34.45,0.86,0.0,ball_1
10.15,96.58,-0.26,0.0,96.94,38.06,-0.82,0.0,ball_2
71.82,17.25,-0.94,0.0,40.56,74.53,0.83,0.0,ball_1
81.88,7.15,-0.79,0.0,87.43,7.15,-0.27,0.0,same
31.41,36.66,0.31,0.0,51.3,49.77,0.78,0.0,ball_1
13.27,26.16,-0.97,0.0,42.58,26.16,0.02,0.0,same
55.42,64.79,0.44,0.0,48.37,64.79,0.41,0.0,same
63.17,67.73,-0.35,0.0,64.41,67.73,-0.22,0.0,same
12.19,99.77,0.61,0.0,25.22,74.35,0.55,0.0,ball_2
37.88,99.61,-0.06,0.0,63.31,47.68,0.26,0.0,ball_2
17.73,56.89,0.57,0.0,33.13,8.67,0.21,0.0,ball_2
1.32,67.98,-0.6,0.0,31.66,67.98,-0.88,0.0,same
37.95,65.97,0.0,0.0,99.85,39.46,-0.75,0.0,ball_2
92.19,99.75,-0.53,0.0,54.6,34.18,-0.98,0.0,ball_2
74.86,13.45,0.3,0.0,68.25,93.42,-0.9,0.0,ball_1
39.26,95.33,-0.6,0.0,41.95,71.12,0.06,0.0,ball_2
85.56,89.76,0.93,0.0,87.56,63.44,-0.5,0.0,ball_2
80.22,19.48,0.56,0.0,32.38,19.48,0.52,0.0,same
44.2,59.58,0.8,0.0,88.12,46.0,0.82,0.0,ball_2
60.15,82.76,-0.31,0.0,8.51,59.92,-0.54,0.0,ball_2
21.54,14.68,-0.74,0.0,76.89,58.74,-0.71,0.0,ball_1
43.01,10.34,-0.58,0.0,8.29,10.34,-0.47,0.0,same
46.9,66.85,0.58,0.0,4.03,31.06,0.58,0.0,ball_2
22.17,10.37,0.85,0.0,59.15,94.12,-0.42,0.0,ball_1
37.51,76.81,-0.18,0.0,48.13,13.72,0.13,0.0,ball_2
51.95,26.04,0.84,0.0,34.83,26.04,-0.14,0.0,same
5.81,96.4,-0.66,0.0,16.1,8.93,-0.16,0.0,ball_2
83.9,10.6,0.52,0.0,7.99,83.88,0.48,0.0,ball_1
57.83,91.16,0.6,0.0,94.62,91.16,-0.34,0.0,same
41.52,46.45,0.15,0.0,48.03,63.28,1.0,0.0,ball_1
96.07,30.42,-0.09,0.0,43.91,39.8,-0.28,0.0,ball_1
45.17,21.09,-0.95,0.0,91.5,52.37,-0.98,0.0,ball_1
78.4,0.31,0.44,0.0,24.87,53.47,-0.65,0.0,ball_1
2.72,99.02,-0.54,0.0,89.18,99.02,-0.45,0.0,same
73.15,24.68,0.8,0.0,37.52,55.32,0.51,0.0,ball_1
2.03,92.28,-0.2,0.0,65.15,86.9,-0.22,0.0,ball_2
96.14,32.51,-0.44,0.0,9.43,91.59,0.08,0.0,ball_1
81.03,61.74,-0.09,0.0,88.75,42.76,0.33,0.0,ball_2
64.31,30.04,-0.59,0.0,46.11,51.06,0.55,0.0,ball_1
60.14,13.58,0.15,0.0,31.56,36.59,-0.31,0.0,ball_1
46.98,94.04,-0.16,0.0,19.77,94.04,0.46,0.0,same
40.3,34.1,-0.21,0.0,1.8,37.98,0.83,0.0,ball_1
47.6,12.5,0.3,0.0,9.42,86.88,0.83,0.0,ball_1
34.54,54.47,0.06,0.0,52.33,93.6,-0.27,0.0,ball_1
20.13,59.99,-0.7,0.0,1.24,94.23,-0.92,0.0,ball_1
55.34,20.52,-0.73,0.0,13.19,96.37,0.42,0.0,ball_1
52.66,65.86,-0.4,0.0,29.05,84.4,0.28,0.0,ball_1
67.26,29.78,0.2,0.0,39.04,24.62,-0.38,0.0,ball_2
37.68,70.48,-0.81,0.0,10.38,70.48,-0.99,0.0,same
63.62,37.96,0.52,0.0,18.68,72.67,0.05,0.0,ball_1
40.31,64.18,0.13,0.0,42.4,51.08,0.75,0.0,ball_2
62.97,91.3,0.14,0.0,67.68,58.91,0.41,0.0,ball_2
3.15,79.47,0.31,0.0,24.75,18.55,0.52,0.0,ball_2
98.55,28.36,0.44,0.0,87.98,49.24,-0.33,0.0,ball_1
34.17,32.85,-0.54,0.0,36.16,14.32,0.08,0.0,ball_2
46.18,88.02,0.63,0.0,95.13,34.69,-0.28,0.0,ball_2
34.74,46.61,-0.85,0.0,30.05,42.04,0.59,0.0,ball_2
17.34,24.49,0.3,0.0,9.69,70.01,0.95,0.0,ball_1
5.49,6.4,0.52,0.0,73.16,69.45,0.99,0.0,ball_1
3.41,18.08,0.17,0.0,2.91,18.08,0.04,0.0,same
8.59,67.21,0.8,0.0,84.03,76.04,-0.63,0.0,ball_1
22.91,81.04,-0.12,0.0,13.96,39.95,0.19,0.0,ball_2
25.63,70.69,0.76,0.0,7.9,24.21,0.61,0.0,ball_2
33.41,36.89,-0.74,0.0,33.86,36.89,-0.05,0.0,same
53.95,69.05,-0.09,0.0,41.31,69.05,0.57,0.0,same
62.02,78.51,-0.82,0.0,25.2,59.9,-0.71,0.0,ball_2
8.22,97.47,-0.36,0.0,78.6,33.22,-0.33,0.0,ball_2
55.97,75.15,-0.77,0.0,25.85,80.69,0.91,0.0,ball_1
1.96,71.22,0.37,0.0,57.34,71.22,-0.86,0.0,same
46.67,28.78,0.72,0.0,60.76,51.31,-0.42,0.0,ball_1
83.09,73.42,-0.26,0.0,86.25,73.42,-0.57,0.0,same
14.88,19.88,0.13,0.0,93.77,54.48,0.2,0.0,ball_1
75.66,54.97,-0.52,0.0,54.05,69.45,0.79,0.0,ball_1
76.17,86.85,-0.17,0.0,89.77,6.08,-0.6,0.0,ball_2
39.95,75.15,0.04,0.0,25.17,34.18,-0.82,0.0,ball_2
29.8,47.52,0.85,0.0,2.18,77.26,0.69,0.0,ball_1
44.34,14.48,-0.05,0.0,67.88,44.5,-0.31,0.0,ball_1
76.59,96.64,-0.55,0.0,35.68,71.87,-0.69,0.0,ball_2
31.86,84.11,-0.06,0.0,66.19,64.35,-0.95,0.0,ball_2
24.73,51.27,-0.65,0.0,98.79,31.44,0.72,0.0,ball_2
29.14,22.07,-0.44,0.0,93.52,22.07,-0.75,0.0,same
73.54,63.97,-0.62,0.0,10.49,88.29,-0.58,0.0,ball_1
8.21,40.23,0.58,0.0,90.41,80.78,0.0,0.0,ball_1
70.54,12.25,0.85,0.0,58.07,47.16,0.72,0.0,ball_1
64.71,65.97,0.3,0.0,69.91,35.44,-0.03,0.0,ball_2
27.96,97.83,-0.29,0.0,45.49,54.62,0.12,0.0,ball_2
87.23,40.7,0.57,0.0,73.0,56.34,0.04,0.0,ball_1
68.49,43.0,-0.12,0.0,82.07,43.0,-0.59,0.0,same
91.02,4.26,-0.55,0.0,19.86,33.63,-0.88,0.0,ball_1
11.94,94.04,-0.09,0.0,7.98,35.54,0.42,0.0,ball_2
69.29,14.29,0.64,0.0,83.02,87.01,0.54,0.0,ball_1
13.93,43.35,-0.99,0.0,94.96,43.35,-0.13,0.0,same
65.55,49.78,0.4,0.0,10.54,49.78,-0.38,0.0,same
42.15,46.96,-0.04,0.0,99.67,9.56,0.03,0.0,ball_2
74.16,80.97,-0.76,0.0,43.92,56.51,-0.62,0.0,ball_2
13.32,23.78,0.81,0.0,2.16,2.48,-0.56,0.0,ball_2
99.4,68.89,-0.31,0.0,40.37,67.78,0.73,0.0,ball_2
41.93,45.06,0.13,0.0,89.13,41.93,0.11,0.0,ball_2
77.94,6.92,-0.75,0.0,67.92,77.3,-0.86,0.0,ball_1
74.11,41.74,0.87,0.0,64.17,7.79,-0.51,0.0,ball_2
25.52,95.35,0.62,0.0,73.74,33.98,0.87,0.0,ball_2
24.67,6.42,-0.18,0.0,21.45,6.42,0.96,0.0,same
13.3,16.08,-0.24,0.0,68.21,16.08,0.07,0.0,same
75.48,61.35,0.96,0.0,60.3,65.02,0.38,0.0,ball_1
86.06,31.96,0.57,0.0,30.35,68.52,-0.26,0.0,ball_1
78.98,73.43,-0.87,0.0,77.43,31.99,0.09,0.0,ball_2
95.52,17.48,0.86,0.0,66.54,38.11,0.94,0.0,ball_1
68.82,31.55,0.7,0.0,10.89,18.92,-0.41,0.0,ball_2
32.73,84.27,-0.05,0.0,76.39,84.27,-0.78,0.0,same
66.71,71.67,0.38,0.0,85.92,36.02,-0.58,0.0,ball_2
68.71,14.21,0.15,0.0,76.98,70.46,0.15,0.0,ball_1
56.67,32.85,0.39,0.0,0.36,32.85,-0.42,0.0,same
3.99,54.33,-0.43,0.0,21.61,47.05,-0.28,0.0,ball_2
20.39,13.16,-0.74,0.0,67.74,11.88,-0.12,0.0,ball_2
75.44,97.75,0.36,0.0,59.55,12.77,0.67,0.0,ball_2
3.75,54.35,-0.92,0.0,81.11,64.12,0.0,0.0,ball_1
83.5,18.99,0.11,0.0,70.01,18.99,0.11,0.0,same
18.42,61.51,-0.91,0.0,94.88,21.06,-0.3,0.0,ball_2
23.85,47.84,-0.84,0.0,13.29,66.31,-0.23,0.0,ball_1
52.42,60.44,0.14,0.0,26.0,61.16,-0.46,0.0,ball_1
33.27,52.92,-0.99,0.0,87.87,36.85,0.73,0.0,ball_2
72.1,82.86,0.64,0.0,45.5,98.48,-0.51,0.0,ball_1
54.07,53.92,0.27,0.0,88.36,84.15,0.12,0.0,ball_1
85.89,15.13,-0.84,0.0,87.82,15.13,-0.5,0.0,same
63.72,2.84,-0.92,0.0,78.17,18.02,0.41,0.0,ball_1
74.99,13.46,-0.73,0.0,88.4,98.91,0.2,0.0,ball_1
11.52,64.24,0.73,0.0,79.75,0.02,0.25,0.0,ball_2
55.62,64.65,0.03,0.0,6.1,77.7,-0.16,0.0,ball_1
71.99,28.65,0.45,0.0,79.25,28.65,0.95,0.0,same
84.11,91.96,0.19,0.0,97.74,12.57,0.63,0.0,ball_2
42.41,75.49,-0.22,0.0,96.44,88.91,0.09,0.0,ball_1
33.78,83.65,-0.4,0.0,93.74,78.15,0.36,0.0,ball_2
63.93,49.85,-0.98,0.0,45.26,30.61,0.97,0.0,ball_2
73.69,57.86,0.57,0.0,70.1,57.86,-0.75,0.0,same
36.04,88.36,-0.67,0.0,87.58,62.81,0.43,0.0,ball_2
26.32,89.04,0.57,0.0,79.19,71.89,-0.69,0.0,ball_2
2.67,78.28,-0.09,0.0,85.09,15.25,-0.69,0.0,ball_2
12.42,32.97,0.26,0.0,31.8,27.94,-0.94,0.0,ball_2
43.09,23.11,-0.02,0.0,1.06,40.0,0.88,0.0,ball_1
64.12,76.61,0.26,0.0,29.52,36.41,-0.86,0.0,ball_2
70.72,97.7,0.63,0.0,41.68,83.86,0.36,0.0,ball_2
24.33,83.15,0.97,0.0,18.48,8.19,-0.57,0.0,ball_2
91.1,10.26,0.18,0.0,52.66,22.12,-0.85,0.0,ball_1
36.28,99.33,-0.57,0.0,1.42,99.27,0.86,0.0,ball_2
34.39,84.32,-0.97,0.0,37.77,24.49,0.02,0.0,ball_2
35.93,41.85,0.97,0.0,8.88,53.16,0.2,0.0,ball_1
54.26,9.07,0.55,0.0,15.34,3.75,0.55,0.0,ball_2
99.06,46.0,0.14,0.0,52.75,86.21,0.95,0.0,ball_1
77.72,61.13,0.06,0.0,34.52,78.34,0.53,0.0,ball_1
48.97,59.47,-0.15,0.0,90.37,39.47,-0.41,0.0,ball_2
61.45,33.02,0.64,0.0,40.14,33.02,0.36,0.0,same
38.01,11.11,-0.78,0.0,44.54,32.43,-0.47,0.0,ball_1
25.56,89.38,0.23,0.0,65.06,70.98,-0.52,0.0,ball_2
98.69,87.07,0.51,0.0,89.41,15.71,0.39,0.0,ball_2
92.64,28.45,0.88,0.0,97.26,28.45,0.85,0.0,same
8.45,41.52,0.77,0.0,23.63,41.52,-0.92,0.0,same
26.45,46.27,0.57,0.0,77.24,1.46,-0.7,0.0,ball_2
6.23,44.55,0.87,0.0,16.07,44.55,-0.03,0.0,same
82.7,44.04,0.84,0.0,64.79,0.11,-0.98,0.0,ball_2
41.6,77.83,0.21,0.0,62.8,77.83,0.04,0.0,same
93.58,74.35,-0.86,0.0,20.76,85.2,-0.7,0.0,ball_1
7.98,46.67,0.48,0.0,56.22,34.91,-0.24,0.0,ball_2
99.36,99.03,-0.99,0.0,72.3,6.18,-0.33,0.0,ball_2
27.29,3.19,0.34,0.0,46.59,83.55,0.73,0.0,ball_1
28.8,12.79,-0.91,0.0,21.63,43.15,0.28,0.0,ball_1
21.28,81.42,1.0,0.0,42.73,81.42,-0.08,0.0,same
17.5,43.77,0.98,0.0,23.64,76.12,0.29,0.0,ball_1
36.09,67.76,0.72,0.0,80.78,94.42,-0.4,0.0,ball_1
38.42,86.28,0.04,0.0,73.19,58.13,0.88,0.0,ball_2
19.57,88.38,-0.45,0.0,46.43,95.65,0.08,0.0,ball_1
19.88,38.38,-0.43,0.0,69.06,38.38,-0.44,0.0,same
21.12,88.07,-0.79,0.0,42.24,88.07,-0.57,0.0,same
8.02,29.17,0.3,0.0,20.94,29.17,0.48,0.0,same
91.87,96.5,-0.69,0.0,69.5,34.89,0.54,0.0,ball_2
